Rain ID,Date/Time,Nearest town,State,Latitude,Longitude,Total precipitation
4800,05-03-2012 21:25,WOLVI,QLD,-26.1833,152.8667,270
4801,05-03-2012 23:40,BOREEN POINT,QLD,-26.2851,152.9983,0
4802,17-11-2012 10:20,ATKINSONS DAM,QLD,-27.432,152.4511,0
4803,17-11-2012 11:21,LAKE MANCHESTER,QLD,-27.4734,152.7177,0
4804,17-11-2012 09:10,HELIDON,QLD,-27.5504,152.1261,0
4805,17-11-2012 11:05,LAKE CLARENDON,QLD,-27.5131,152.3603,0
4806,17-11-2012 10:00,BUARABA,QLD,-27.3833,152.3167,0
4807,17-11-2012 11:00,Pohlman Range,QLD,-27.5278,152.2991,0
4808,17-11-2012 11:00,GREGORS CREEK,QLD,-26.982,152.4177,0
4809,28-12-2012 08:00,TIARO,QLD,-25.7237,152.5836,0
4810,28-12-2012 06:05,KILCOY,QLD,-26.9431,152.5652,0
4811,25-12-2012 21:00,INGHAM,QLD,-18.651,146.1572,0
4812,25-12-2012 13:30,ELBOW VALLEY,QLD,-28.3845,152.2075,0
4813,21-12-2012 07:55,GLENARBON WEIR,QLD,-28.7,150.8833,0
4814,21-12-2012 08:50,BOOBA SANDS,QLD,-28.5667,150.85,0
4815,21-12-2012 04:35,NINDOOINBAH,QLD,-28.054,153.0689,0
4816,21-12-2012 00:00,BEAUDESERT,QLD,-28.05,152.9833,0
4817,21-12-2012 07:10,RAVENSBOURNE,QLD,-27.3487,152.1511,0
4818,17-12-2012 07:10,MOUNT ISA,QLD,-20.726,139.494,0
4819,12-01-2013 12:10,WEIR RIVER,QLD,-27.7165,150.6539,0
4820,15-01-2013 00:00,CHARLEVILLE,QLD,-26.4018,146.2384,0
4821,28-11-2012 17:15,Tennant Creek,NT,-19.6,134.2,0
4822,01-12-2012 06:37,Alice Springs,NT,-23.8045,133.9037,0
4823,11-02-2013 23:00,DARWIN INTERNATIONAL AIRPORT,NT,-12.4101,130.8768,0
4824,30-10-2012 05:10,GRAFTON AIRPORT,NSW,-29.7484,153.0345,0
4825,17-11-2012 09:30,COFFS HARBOUR AIRPORT,NSW,-30.3151,153.1178,160
4826,25-11-2012 05:20,WOLLOMOMBI,NSW,-30.5151,152.0511,0
4827,27-11-2012 09:10,BLACKHEATH,NSW,-33.6317,150.2846,0
4828,03-12-2012 04:00,SOUTH TAMWORTH,NSW,-31.1095,150.9147,0
4829,09-12-2012 06:27,OGUNBIL,NSW,-31.3401,151.2845,0
4830,23-12-2012 07:00,WARRAGAMBA,NSW,-33.8817,150.6012,0
4831,25-12-2012 07:25,STONEY CREEK,NSW,-35.3,148.9667,0
4832,25-12-2012 03:55,CASSILIS,NSW,-32.0067,149.9846,0
4833,25-12-2012 04:40,MOUNT PALMER,NSW,-31.8317,150.3511,0
4834,25-12-2012 05:40,MURRURUNDI,NSW,-31.8151,150.7345,0
4835,25-12-2012 06:25,NUNDLE,NSW,-31.4651,151.1345,0
4836,25-12-2012 02:40,BATHURST AIRPORT,NSW,-33.3984,149.7512,0
4837,25-12-2012 02:30,MUDGEE AIRPORT,NSW,-32.5484,149.6012,0
4838,28-12-2012 03:45,KUNGHUR,NSW,-28.4651,153.2428,0
4839,19-01-2013 05:00,ARMIDALE,NSW,-30.5437,151.62,0
4840,19-01-2013 04:45,ARMIDALE AIRPORT,NSW,-30.5317,151.6178,0
4841,22-01-2013 03:20,BATHURST,NSW,-33.4167,149.5807,0
4842,22-01-2013 03:10,BOWRAL,NSW,-34.4817,150.4179,0
4843,26-01-2013 08:30,TUGGERANONG,NSW,-35.4317,149.1512,0
4844,01-02-2013 01:25,SPRING CREEK,NSW,-33.3651,149.1012,0
4845,01-02-2013 02:33,DUNGOG,NSW,-32.3817,151.8345,0
4846,01-02-2013 02:46,CABBAGE TREE MOUNTAIN,NSW,-32.2567,152.1178,0
4847,01-02-2013 05:40,WYONG RIVER,NSW,-33.2484,151.3345,0
4848,12-02-2013 04:50,BOONANGHI,NSW,-31.0484,152.5678,0
4849,12-02-2013 04:50,WITTITRIN,NSW,-31.0984,152.6511,0
4850,25-02-2013 05:40,SCONE,NSW,-32.0317,150.8845,0
4851,26-02-2013 08:10,ORANGE,NSW,-33.2817,149.1012,0
4852,27-02-2013 03:00,CABRAMURRA,NSW,-35.9652,148.5012,0
4853,27-02-2013 06:25,NERRIGA,NSW,-35.1317,150.1179,0
4854,28-11-2012 06:30,GLEN INNES AIRPORT,NSW,-29.6651,151.6845,0
4855,12-06-2013 05:15,WILLINA,NSW,-32.1609,152.2626,0
4856,14-02-2013 16:00,BRIGHT,VIC,-36.727,146.9619,0
4857,14-02-2013 15:00,Gisborne,VIC,-37.4681,144.5643,0
4858,14-02-2013 06:00,BALLARAT AIRFIELD,VIC,-37.5106,143.7923,0
4859,26-02-2013 14:00,BRIGHT,VIC,-36.727,146.9619,0
4860,27-02-2013 16:00,WALLAN,VIC,-37.4146,144.9773,0
4861,27-02-2013 19:00,SHEPPARTON,VIC,-36.3818,145.4024,0
4862,05-01-2011 07:00,MERREDIN,WA,-31.4828,118.2856,0
4863,10-02-2011 22:00,NUNGARIN,WA,-31.1867,118.1011,72
4864,11-02-2011 01:00,MADOONGA,WA,-26.9342,117.5936,150
4865,12-02-2011 00:00,DENHAM,WA,-25.9267,113.5342,0
4866,12-02-2011 00:00,MARDIE,WA,-21.1897,115.9792,0
4867,16-02-2011 01:00,LAVERTON,WA,-28.6233,122.4011,120
4868,16-02-2011 01:00,YUNDAMINDRA,WA,-29.25,122.1039,126
4869,28-02-2011 07:00,MUNDARING,WA,-31.8972,116.1711,82
4870,21-03-2011 12:00,TOODYAY,WA,-31.5514,116.4639,0
4871,16-09-2013 17:00,PENOLA,SA,-37.3771,140.8376,51
4872,12-07-2012 14:00,ROWLAND FLAT,SA,-34.5799,138.9253,0
4873,12-07-2012 14:30,MOUNT ADAMS,SA,-30.0992,139.5162,0
4874,12-07-2012 16:50,EDEN HILLS,SA,-35.0211,138.5955,0
4875,12-07-2012 17:30,BIRDWOOD,SA,-34.8192,138.9645,0
4876,02-10-2011 05:30,WONGAN HILLS,WA,-30.8936,116.7186,53
4877,08-10-2011 09:15,DONNYBROOK,WA,-33.5767,115.8214,0
4878,12-10-2011 05:48,SALMON GUMS,WA,-32.9803,121.6447,0
4879,26-10-2011 06:30,GERALDTON,WA,-28.7792,114.6144,48
4880,15-02-2013 19:38,CUDLEE CREEK,SA,-34.8409,138.8282,0
4881,27-02-2013 00:00,BELTANA,SA,-30.8118,138.4121,54
4882,27-02-2013 00:00,THE PLATEAU,SA,-30.4656,139.042,53
4883,27-02-2013 00:00,ARCOONA BLUFF,SA,-30.4269,138.9865,48
4884,27-02-2013 00:00,MAYNARDS WELL,SA,-30.6114,138.6897,37
4885,27-02-2013 00:00,ARKAROOLA,SA,-30.3312,139.3712,34
4886,27-02-2013 00:00,LEIGH CREEK AERODROME,SA,-30.4601,138.4121,33
4887,07-03-2013 00:00,COLES POINT,SA,-34.368,135.3505,0
4888,07-03-2013 00:00,COULTA,SA,-34.3847,135.4681,54
4889,07-03-2013 00:00,LOCK,SA,-33.5669,135.7555,45
4890,31-05-2013 00:00,NITSCHKE HILL,SA,-34.8829,138.8711,0
4891,31-05-2013 00:00,MILLBROOK RESERVOIR,SA,-34.8293,138.8144,105
4892,31-05-2013 00:00,LENSWOOD,SA,-34.9182,138.8326,105
4893,31-05-2013 00:00,BUCKLAND PARK,SA,-34.6859,138.5169,0
4894,15-11-2013 12:30,Shellharbour,NSW,-34.565,150.851,0
4895,15-11-2013 11:50,Woy Woy,NSW,-33.932,151.21,0
4896,22-11-2013 03:45,Campbelltown,NSW,-34.0686,150.8131,0
4897,10-11-2013 06:55,Molong,NSW,-33.003,148.911,0
4898,10-11-2013 19:50,Newcastle,NSW,-32.953,151.741,0
4899,10-11-2013 19:30,Newcastle,NSW,-32.944,151.711,0
4900,10-11-2013 19:35,Newcastle,NSW,-32.921,151.73,0
4901,10-11-2013 19:30,Newcastle,NSW,-32.932,151.69,0
4902,11-11-2013 04:30,Sawtell,NSW,-30.367,153.095,0
4903,11-11-2013 04:25,Coffs Harbour,NSW,-30.304,153.054,0
4904,13-11-2013 05:35,Minnie Waters,NSW,-29.7847,153.2639,0
4905,14-11-2013 03:40,Yamba,NSW,-29.421,153.287,0
4906,27-10-2011 05:30,SCADDAN,WA,-33.4439,121.7258,0
4907,31-10-2011 00:00,DOOLGUNNA,WA,-25.69,119.2233,50
4908,01-11-2011 00:00,COSSACK,WA,-20.6783,117.1886,97
4909,03-11-2011 04:30,BOKAL,WA,-33.44,116.9036,0
4910,03-11-2011 08:00,BROOKTON,WA,-32.3708,117.0131,0
4911,03-11-2011 06:00,ALBANY AERODROME,WA,-34.9442,117.8072,58
4912,16-11-2013 08:40,COUCHY CREEK,NSW,-28.2651,153.2845,0
4913,22-11-2013 02:40,BEN BULLEN,NSW,-33.2151,150.0179,0
4914,21-11-2013 22:00,BLACKVILLE,NSW,-31.6317,150.2345,0
4915,22-11-2013 21:30,MURRURUNDI,NSW,-31.8151,150.7345,0
4916,23-11-2013 03:05,SCONE,NSW,-32.0317,150.8845,0
4917,23-11-2013 03:30,NARRABRI,NSW,-30.3317,149.7678,0
4918,04-11-2011 04:05,LEINSTER,WA,-27.9203,120.6967,34
4919,20-02-2011 00:00,MOUNT VERNON,WA,-24.2297,118.2383,64
4920,06-12-2011 01:00,HYDEN,WA,-32.4492,118.9108,105
4921,06-12-2011 01:00,NAREMBEEN,WA,-32.0628,118.3944,87
4922,12-12-2011 01:00,WILLIAMS,WA,-33.0247,116.8814,126
4923,16-12-2013 08:00,MERRIWA,NSW,-32.1317,150.3511,0
4924,16-02-2014 09:35,BOWRAVILLE,NSW,-30.6317,152.8642,0
4925,18-02-2014 04:45,GLENDOWER MOUNTAIN,NSW,-31.1484,151.2345,0
4926,18-02-2014 05:00,YARROWITCH,NSW,-31.2484,152.0011,0
4927,18-02-2014 06:03,BENDEMEER,NSW,-30.8817,151.1511,0
4928,31-12-2011 01:00,Katanning,WA,-32.6581,116.5519,60
4929,19-02-2014 03:30,TUGGERANONG,NSW,-35.4317,149.1512,0
4930,19-02-2014 03:30,NEWCASTLE,NSW,-32.9317,151.7845,0
4931,18-01-2012 01:00,BERKSHIRE VALLEY,WA,-30.5481,116.1358,61
4932,06-03-2014 04:48,OBERON,NSW,-33.6984,149.8679,0
4933,07-03-2014 03:07,LITHGOW,NSW,-33.4817,150.1512,0
4934,07-03-2014 03:31,HIGH RANGE,NSW,-34.3651,150.3179,0
4935,07-03-2014 05:34,ABBOTSBURY,NSW,-33.8651,150.8512,0
4936,20-01-2012 00:00,MINGAH SPRINGS,WA,-24.9472,118.7106,99
4937,20-01-2012 00:00,CHIDLOW,WA,-31.8572,116.2719,86
4938,19-01-2012 20:20,SERPENTINE,WA,-32.3744,115.9964,61
4939,19-01-2012 20:20,SERPENTINE,WA,-32.3744,115.9964,61
4940,19-01-2012 20:45,JARRAHDALE,WA,-32.3375,116.0608,61
4941,19-01-2012 19:00,MANDURAH,WA,-32.5294,115.7233,57
4942,05-11-2013 00:00,DARWIN BOTANIC GARDENS,NT,-12.447,130.8352,0
4943,29-01-2014 16:00,GUNN POINT,NT,-12.1718,130.9943,166
4944,18-03-2014 18:00,YAMBA,NSW,-29.4317,153.3595,0
4945,20-03-2014 03:30,GRAFTON AIRPORT,NSW,-29.7484,153.0345,0
4946,22-03-2014 06:50,LAKE NEPEAN,NSW,-34.3651,150.5846,0
4950,24-03-2014 08:20,ALBION PARK,NSW,-34.5817,150.7762,0
4951,24-03-2014 12:18,BALGOWNIE,NSW,-34.3901,150.8762,0
4952,24-03-2014 12:58,BARRENGARRY,NSW,-34.7151,150.5346,0
4953,29-03-2014 07:05,ROSSI,NSW,-35.4651,149.5012,0
4954,30-03-2014 08:35,RICHMOND NORTH,NSW,-33.5867,150.7112,0
4956,03-04-2014 08:15,LAKE NEPEAN,NSW,-34.3651,150.5846,0
4957,03-04-2014 12:35,NEWBRIDGE,NSW,-33.5651,149.3679,0
4958,04-04-2014 05:20,CAREYS PEAK,NSW,-32.0484,151.4511,0
4959,04-04-2014 07:00,NUNDLE,NSW,-31.4651,151.1345,0
4960,06-04-2014 01:17,EVANS HEAD,NSW,-29.1151,153.4345,0
4961,06-04-2014 03:30,ROUS RIVER,NSW,-28.2984,153.2678,0
4962,24-04-2014 22:00,NABIAC,NSW,-32.0984,152.3845,0
4963,14-03-2014 04:00,WOOLBROOK,NSW,-30.9651,151.3511,0
4965,24-03-2014 03:00,BOTANY,NSW,-33.9484,151.2012,0
4966,24-03-2014 03:40,CRONULLA,NSW,-34.0484,151.1512,0
4967,24-03-2014 03:40,AUDLEY,NSW,-34.0817,151.0512,0
4968,24-03-2014 04:45,LUCAS HEIGHTS,NSW,-34.0151,151.0012,0
4969,24-03-2014 03:19,LITTLE BAY,NSW,-33.9817,151.2429,0
4970,30-03-2014 09:35,BOX HILL,NSW,-33.6651,150.8846,0
4971,22-10-2013 07:20,HAVEN PUBLIC HALL,VIC,-36.7426,142.194,0
4972,20-02-2012 00:00,Koorda,WA,-30.83,117.48,0
4973,22-02-2012 00:00,MINILYA BRIDGE,WA,-23.8161,114.0103,0
4974,24-02-2012 00:00,KUNUNURRA AERODROME,WA,-15.7844,128.7133,55
4975,28-02-2012 00:00,CUBALLING,WA,-32.8206,117.1586,51
4976,28-02-2012 18:00,MOUNT PARABURDOO,WA,-23.2272,117.6678,66
4977,25-02-2015 09:00,NINGHAN,WA,-30.1653,117.5847,77
4978,31-05-2012 00:00,WALPOLE,WA,-34.9781,116.7331,70
4979,10-06-2012 00:00,NABAWA,WA,-28.4997,114.7894,72
4980,12-06-2012 00:00,DONNYBROOK,WA,-33.5767,115.8214,51
4981,04-09-2012 00:00,BICKLEY,WA,-32.0081,116.0906,67
4982,01-11-2012 00:00,BADGINGARRA,WA,-30.3986,115.5542,0
4983,09-11-2012 01:00,BADGINGARRA,WA,-30.3986,115.5542,65
4984,16-11-2012 01:00,MOUNT HART,WA,-16.9225,125.065,50
4985,18-11-2012 00:00,WYNDHAM AERODROME,WA,-15.5053,128.1519,63
4986,03-12-2012 00:00,NULLAGINE,WA,-21.8897,120.1114,83
4987,13-12-2012 00:00,COLLIE,WA,-33.3539,116.1522,157
4988,14-01-2013 11:24,MANJIMUP,WA,-34.2406,116.1461,0
4989,17-01-2013 00:00,BEDFORD DOWNS,WA,-17.2614,127.4642,84
4990,15-01-2013 00:00,Amrista Park,WA,-17.2614,127.4642,0
4991,18-01-2013 00:00,TRUSCOTT AIR BASE,WA,-14.0861,126.3783,115
4992,19-01-2013 00:00,ELGEE CLIFFS,WA,-16.9606,127.4564,106
4993,21-01-2013 00:00,MARBLE BAR,WA,-21.1864,119.7114,69
4994,15-02-2013 00:00,MOUNT ELIZABETH,WA,-22.6797,115.9342,93
4995,17-02-2013 00:00,PHILLIPS RANGE,WA,-16.8747,125.8075,62
4996,01-03-2013 00:00,LORNA GLEN,WA,-26.2269,121.5597,108
4997,02-03-2013 00:00,Kalgoorlie boulder A,WA,0,0,88
4998,05-03-2013 00:00,MOUNT WINIFRED,WA,-18.0542,126.2817,86
4999,11-03-2013 00:00,CHARNLEY RIVER,WA,-16.3733,124.9544,76
5000,15-03-2013 00:00,MOUNT HELENA,WA,-31.875,116.2083,51
5001,07-05-2013 00:00,BUSSELTON,WA,-33.6614,115.3511,101
5002,20-05-2013 00:00,SALMON GUMS,WA,-32.9803,121.6447,54
5003,26-05-2013 11:30,EXMOUTH,WA,-21.9569,114.1164,106
5004,15-07-2013 00:00,WITCHCLIFFE,WA,-34.025,115.1003,99
5005,23-07-2013 00:00,HARVEY,WA,-33.0778,115.8944,66
5006,25-07-2013 00:00,DWELLINGUP,WA,-32.7111,116.0633,52
5007,08-08-2013 00:00,BICKLEY,WA,-32.0081,116.0906,80
5008,15-08-2013 00:00,TEDS POOL,WA,-34.7636,116.6158,73
5009,22-11-2012 00:00,MARGARET GORGE,WA,-18.2606,126.3011,107
5010,03-12-2013 00:00,Liamma Bore,WA,-18.2606,126.3011,77
5011,05-12-2013 00:00,DIMOND GORGE,WA,-17.6489,126.0261,0
5012,06-12-2013 00:00,WATERLOO BORE,WA,-27.5889,115.7306,56
5013,10-12-2013 00:00,MEEKATHARRA,WA,-26.5911,118.4967,49
5014,22-12-2013 00:00,WYNDHAM,WA,-15.4864,128.1203,165
5015,01-01-2014 00:00,KAMBALDA,WA,-31.2025,121.6681,70
5016,12-12-2014 00:00,LATHAM,WA,-29.7567,116.4447,117
5017,21-01-2014 00:00,MINGAH SPRINGS,WA,0,0,183
5018,21-01-2014 00:00,BROOME AIRPORT,WA,-17.9508,122.2336,170
5019,22-01-2014 00:00,EDJUDINA,WA,-29.4153,122.5847,127
5020,24-01-2014 00:00,RAWLINNA Depot,WA,-30.7756,125.44,85
5021,27-01-2014 00:00,LARRAWA,WA,-18.8381,126.5244,85
5022,02-02-2014 00:00,MOUNT MAGNET,WA,-28.0625,117.8481,59
5023,05-02-2014 00:00,MOUNT WINIFRED,WA,-18.0542,126.2817,89
5025,05-11-2014 04:45,PENRITH,NSW,-33.7484,150.7512,0
5026,19-11-2014 03:30,COUCHY CREEK,NSW,-28.2651,153.2845,0
5027,14-10-2014 12:00,CANTERBURY,NSW,-33.9151,151.1179,0
5028,05-11-2014 04:45,CABRAMATTA WEST,NSW,-33.8901,150.9096,0
5029,19-11-2014 12:00,WOOLI WOOLI RIVER,NSW,-29.967,153.1484,0
5030,26-11-2014 03:18,NASHUA,NSW,-28.7317,153.4678,0
5031,01-12-2014 16:10,GOULBURN AIRPORT,NSW,-34.8151,149.7179,0
5032,03-12-2014 04:35,SMALLWOODS CROSSING,NSW,-34.1429,150.4251,0
5033,03-12-2014 05:45,GREYSTANES,NSW,-33.8151,150.9346,0
5034,03-12-2014 05:45,PROSPECT RESERVOIR,NSW,-33.8234,150.8846,0
5035,03-12-2014 05:45,SEVEN HILLS,NSW,-33.7762,150.9429,0
5036,03-12-2014 05:50,TOONGABBIE,NSW,-33.7651,150.9679,0
5037,03-12-2014 05:45,SPRINGWOOD,NSW,-33.6984,150.5679,0
5038,05-12-2014 02:15,DORRIGO,NSW,-30.3317,152.7178,0
5039,05-12-2014 05:00,RICHMOND AERODROME,NSW,-33.5984,150.7679,0
5040,05-12-2014 06:35,JERANGLE,NSW,-35.8817,149.3679,0
5041,05-12-2014 08:30,NEWCASTLE,NSW,-32.9317,151.7845,0
5042,27-04-2014 00:00,EXMOUTH,WA,-21.9569,114.1164,206
5043,26-04-2014 00:00,CORRIGIN,WA,-32.3272,117.8747,83
5044,08-05-2014 00:00,LEARMONTH AERODROME,WA,-22.2317,114.0872,94
5045,06-12-2014 06:08,KINGS LANGLEY,NSW,-33.7484,150.9179,0
5046,06-12-2014 06:08,PARRAMATTA,NSW,-33.8151,151.0012,0
5047,06-12-2014 06:45,MAROOTA,NSW,-33.4567,150.9929,0
5048,18-05-2014 00:00,PEMBERTON,WA,-34.4461,116.0356,82
5049,20-05-2014 00:00,DARDANUP,WA,-33.4003,115.7539,66
5050,21-05-2014 00:00,RIVERDALE,WA,-31.8411,116.6744,81
5051,23-05-2014 00:00,HARVEY CREEK,WA,-28.3484,152.5011,58
5052,06-07-2014 00:00,WORSLEY,WA,-33.3069,116.0067,72
5053,13-07-2014 00:00,LOMBADINA POINT,WA,-16.5386,122.8175,199
5054,22-07-2014 00:00,WILYABRUP,WA,-33.7956,115.0461,52
5055,26-08-2014 00:00,CAPEL RIVER NORTH,WA,-33.6517,115.7514,45
5056,29-08-2014 00:00,DONNYBROOK,WA,-33.5767,115.8214,108
5057,07-12-2014 05:40,BAULKHAM HILLS,NSW,-33.7595,151.0012,0
5058,25-12-2014 05:05,PICTON,NSW,-34.1651,150.6512,0
5059,21-09-2014 00:00,MOUNTAIN BRIDGE,WA,-29.2356,115.0339,68
5060,18-10-2014 00:00,PERTH,WA,-31.9519,115.8586,0
5061,08-11-2014 00:00,ELGEE CLIFFS,WA,-16.9606,127.4564,60
5062,26-11-2014 00:00,GERALDTON,WA,-28.7792,114.6144,0
5063,27-11-2014 00:00,KONDININ,WA,-32.4936,118.2678,39
5064,20-12-2014 00:00,DIGGERS REST,WA,-33.5228,121.9622,121
5065,30-01-2015 00:00,ELLENDALE,WA,-17.9269,124.8119,83
5066,11-12-2014 00:05,WITTITRIN,NSW,-31.0984,152.6511,0
5067,11-12-2014 01:05,COFFS HARBOUR,NSW,-30.3151,153.1345,0
5068,25-11-2014 03:45,THORA,NSW,-30.4317,152.0345,0
5069,26-11-2014 02:15,UKI,NSW,-28.4234,153.3261,0
5070,01-12-2014 04:30,YARRAS,NSW,-31.4651,152.3345,0
5071,01-12-2014 07:15,BAERAMI,NSW,-32.3817,150.4679,0
5072,04-12-2014 01:40,BOWRAVILLE,NSW,-30.6317,152.8642,0
5073,22-12-2014 04:15,ARALUEN,NSW,-35.6484,149.8179,0
5074,22-12-2014 04:05,ARALUEN,NSW,-35.6484,149.8179,0
5075,23-12-2014 02:35,BUNDANOON,NSW,-34.6556,150.2996,0
5076,24-12-2014 02:45,YARRAS,NSW,-31.4651,152.3345,0
5077,25-12-2014 08:34,MILBRODALE,NSW,-32.6984,151.0095,0
5078,26-12-2014 06:58,TURNERS FLAT,NSW,-31.0151,152.7011,0
5079,26-12-2014 07:20,PILLAR VALLEY,NSW,-29.7651,153.1178,0
5080,31-12-2014 15:20,GLENREAGH,NSW,-30.0484,152.9845,0
5081,31-12-2014 15:20,GOONENGERRY,NSW,-28.5984,153.4345,0
5082,02-01-2015 05:20,BEN BULLEN,NSW,-33.2151,150.0179,0
5083,04-01-2015 06:00,NOWRA,NSW,-34.8817,150.6012,0
5084,04-01-2015 07:00,BARRENGARRY,NSW,-34.7151,150.5346,0
5085,04-01-2015 06:40,BONYTHON,NSW,-35.4333,149.0833,0
5086,09-01-2015 03:15,MERRIWA,NSW,-32.122,150.3303,0
5087,09-01-2015 06:15,BLACKTOWN,NSW,-33.7706,150.9068,0
5088,09-01-2015 06:15,TOONGABBIE,NSW,-33.7651,150.9679,0
5089,09-01-2015 08:25,ULLADULLA,NSW,-35.3484,150.4679,0
5090,09-01-2015 08:50,NERRIGA,NSW,-35.1317,150.1179,0
5091,19-01-2015 08:15,COFFS HARBOUR AIRPORT,NSW,-30.3151,153.1178,0
5092,19-01-2015 10:55,POTTSVILLE,NSW,-28.3984,153.5511,0
5093,19-01-2015 11:30,KEMPSEY AIRPORT,NSW,-31.0651,152.7678,0
5094,19-01-2015 14:20,MULLUMBIMBY,NSW,-28.5484,153.5011,0
5095,19-01-2015 17:30,CAPE BYRON,NSW,-28.6387,153.6361,0
5096,19-01-2015 00:53,KRAMBACH,NSW,-32.0484,152.2678,0
5097,20-01-2015 04:43,HARRINGTON,NSW,-31.8651,152.6845,0
5098,20-01-2015 05:00,WOOLBROOK,NSW,-30.9651,151.3511,0
5099,20-01-2015 09:27,COLLOMBATTI,NSW,-30.8909,152.7147,0
5100,25-02-2015 08:25,WICKEPIN,WA,-32.7803,117.5053,0
5101,26-02-2015 00:00,KONDININ,WA,-32.4936,118.2678,28
5102,28-02-2015 00:00,MOUNT NEWMAN,WA,-28.5008,121.09,100
5103,02-03-2015 00:00,YAKABINDIE,WA,-27.5756,120.5297,108
5104,03-03-2015 00:00,Faraway Bay,WA,0,0,110
5105,03-03-2015 00:00,MINGAH SPRINGS,WA,-24.9472,118.7106,121
5106,07-03-2015 00:00,PARABURDOO,WA,-23.1958,117.7039,56
5107,09-03-2015 00:00,Kimberley,WA,0,0,77
5108,24-02-2015 00:00,TARINA WELL,WA,-26.0075,116.0339,71
5109,31-03-2015 00:00,ONSLOW,WA,-21.6881,115.1353,106
5110,10-04-2015 00:00,PORONGURUP ESTATE,WA,-34.6817,117.8419,88
5111,24-01-2015 03:15,Murrays Flat (Wollondilly River),NSW,-34.7217,149.7933,0
5112,24-01-2015 03:01,Orange (Bloodwood Winery),NSW,-33.15,149.2,0
5113,24-01-2015 06:40,Jingera (Hillside),NSW,-35.7833,149.4167,0
5114,25-01-2015 04:25,Wooli (Browns Knob),NSW,-29.9125,153.1275,0
5115,25-01-2015 08:40,Jiggi (Gwynne St),NSW,-28.676,153.1538,0
5116,26-01-2015 02:01,Inverell,NSW,-29.7752,151.0819,0
5117,27-01-2015 00:00,Pokolbin,NSW,-32.8126,151.3043,0
5118,27-01-2015 02:00,Tangory Mountain,NSW,-32.5553,151.379,0
5119,27-01-2015 01:20,Molong,NSW,-32.9892,148.9318,0
5120,27-01-2015 02:05,Bylong,NSW,-32.471,150.1059,0
5121,27-01-2015 02:40,Gresford,NSW,-32.4266,151.5376,0
5122,27-01-2015 03:00,Nundle,NSW,-31.46,151.13,0
5123,27-01-2015 03:30,Narrabri (Mt Kaputa),NSW,-30.2838,150.1666,0
5124,27-01-2015 05:10,Tingha,NSW,-29.9315,151.2945,0
5125,27-01-2015 05:30,Inverell,NSW,-29.7752,151.0819,0
5126,27-01-2015 06:05,Inverell,NSW,-29.605,151.267,0
5127,01-02-2015 01:00,Nabiac (near Foster),NSW,-32.0873,152.3748,0
5128,01-02-2015 12:50,Wooli,NSW,-29.8919,153.2648,0
5129,12-02-2015 04:55,Gurya,NSW,-29.9465,151.6066,0
5130,25-02-2015 07:25,Ulan,NSW,-32.2807,149.741,0
5131,26-02-2015 07:50,Comboyne,NSW,-31.6061,152.4669,0
5132,08-03-2015 08:25,Woolgoolga,NSW,-30.1052,153.1956,0
5133,09-03-2015 04:30,Grafton,NSW,-29.7583,153.0297,0
5134,11-03-2015 08:30,Guilford,NSW,-33.8661,150.9937,0
5135,13-03-2015 23:00,Clarencetown,NSW,-32.5584,151.8043,0
5136,13-03-2015 01:00,Boambee (Coffs Harbour),NSW,-30.3242,153.0491,0
5137,13-03-2015 01:00,Toormina (Coffs Harbour),NSW,-30.3525,153.0761,0
5138,13-03-2015 01:00,Sawtell (Coffs Harbour),NSW,-30.3667,153.0953,0
5139,13-03-2015 01:30,Bray Street (Coffs Harbour),NSW,-30.2825,153.1219,0
5140,18-03-2015 18:20,Bukkulla (N of Inverell,NSW,-29.5045,151.1293,0
5141,24-03-2015 02:25,Coonabarabran AWS,NSW,-31.333,149.2699,0
5142,24-03-2015 07:35,Wyong (Kangy Angy - Ourimbah ck),NSW,-33.3319,151.3833,0
5143,30-03-2015 08:00,S. of Newcastle,NSW,0,0,0
5144,06-04-2015 04:45,Macquarie College - Newcastle,NSW,-32.9219,151.6514,0
5145,21-04-2015 22:45,Tocal AWS,NSW,-32.6296,151.5919,0
5146,28-04-2015 08:25,Cofs Harbour (Gundagai St),NSW,-30.2939,153.1094,0
5147,29-04-2015 20:55,Wooli River,NSW,-29.8919,153.2648,0
5148,02-05-2015 08:20,Wooli River,NSW,-29.8919,153.2648,0
5149,03-12-2014 07:07,TENNANT CREEK,NT,-19.6511,134.1897,0
5150,23-01-2015 14:30,GUNN POINT,NT,-12.1718,130.9943,188
5151,08-06-2015 12:30,KULGERA AIRSTRIP,NT,-25.8431,133.2929,0
5152,09-01-2015 10:30,ALICE SPRINGS,NT,-23.6994,133.8807,0
5153,20-02-2015 00:00,HUMPTY DOO,NT,-12.5842,131.1258,0
5154,15-01-2014 07:05,HORSHAM,VIC,-36.7146,142.1981,0
5155,16-01-2014 09:40,MILL PARK,VIC,-37.6728,145.061,0
5156,19-02-2014 07:05,GEELONG,VIC,-38.1502,144.3558,0
5157,15-03-2014 12:30,MYRTLEFORD,VIC,-36.5635,146.7262,0
5158,15-03-2014 08:05,WYNDHAM VALE,VIC,-37.8644,144.6013,0
5159,21-03-2014 03:00,SILVER CREEK,VIC,-36.3787,146.7313,0
